DateTime,Date,TimeStamp,Junction,Vehicles,ID,Category,Event Name,Venue/Location,Rain,Temp Max,Temp Min
26/12/16 17:00,2016-12-26,17:00:00,2,12,20161226172,No Category,No Event,No Venue/Location,0,29.38275909,14.0230751
26/12/16 18:00,2016-12-26,18:00:00,2,11,20161226182,No Category,No Event,No Venue/Location,0,29.38275909,14.0230751
26/12/16 19:00,2016-12-26,19:00:00,2,11,20161226192,No Category,No Event,No Venue/Location,0,29.38275909,14.0230751
26/12/16 20:00,2016-12-26,20:00:00,2,12,20161226202,No Category,No Event,No Venue/Location,0,29.38275909,14.0230751
26/12/16 21:00,2016-12-26,21:00:00,2,10,20161226212,No Category,No Event,No Venue/Location,0,29.38275909,14.0230751
26/12/16 22:00,2016-12-26,22:00:00,2,10,20161226222,No Category,No Event,No Venue/Location,0,29.38275909,14.0230751
26/12/16 23:00,2016-12-26,23:00:00,2,9,20161226232,No Category,No Event,No Venue/Location,0,29.38275909,14.0230751
27/12/16 0:00,2016-12-27,00:00:00,2,8,20161227002,No Category,No Event,No Venue/Location,0,29.83676529,15.38946342
27/12/16 1:00,2016-12-27,01:00:00,2,11,20161227012,No Category,No Event,No Venue/Location,0,29.83676529,15.38946342
27/12/16 2:00,2016-12-27,02:00:00,2,7,20161227022,No Category,No Event,No Venue/Location,0,29.83676529,15.38946342
27/12/16 3:00,2016-12-27,03:00:00,2,7,20161227032,No Category,No Event,No Venue/Location,0,29.83676529,15.38946342
27/12/16 4:00,2016-12-27,04:00:00,2,3,20161227042,No Category,No Event,No Venue/Location,0,29.83676529,15.38946342
27/12/16 5:00,2016-12-27,05:00:00,2,5,20161227052,No Category,No Event,No Venue/Location,0,29.83676529,15.38946342
27/12/16 6:00,2016-12-27,06:00:00,2,10,20161227062,No Category,No Event,No Venue/Location,0,29.83676529,15.38946342
27/12/16 7:00,2016-12-27,07:00:00,2,9,20161227072,No Category,No Event,No Venue/Location,0,29.83676529,15.38946342
27/12/16 8:00,2016-12-27,08:00:00,2,11,20161227082,No Category,No Event,No Venue/Location,0,29.83676529,15.38946342
27/12/16 9:00,2016-12-27,09:00:00,2,9,20161227092,No Category,No Event,No Venue/Location,0,29.83676529,15.38946342
27/12/16 10:00,2016-12-27,10:00:00,2,13,20161227102,No Category,No Event,No Venue/Location,0,29.83676529,15.38946342
27/12/16 11:00,2016-12-27,11:00:00,2,15,20161227112,No Category,No Event,No Venue/Location,0,29.83676529,15.38946342
27/12/16 12:00,2016-12-27,12:00:00,2,15,20161227122,No Category,No Event,No Venue/Location,0,29.83676529,15.38946342
27/12/16 13:00,2016-12-27,13:00:00,2,15,20161227132,No Category,No Event,No Venue/Location,0,29.83676529,15.38946342
27/12/16 14:00,2016-12-27,14:00:00,2,15,20161227142,No Category,No Event,No Venue/Location,0,29.83676529,15.38946342
27/12/16 15:00,2016-12-27,15:00:00,2,16,20161227152,No Category,No Event,No Venue/Location,0,29.83676529,15.38946342
27/12/16 16:00,2016-12-27,16:00:00,2,17,20161227162,No Category,No Event,No Venue/Location,0,29.83676529,15.38946342
27/12/16 17:00,2016-12-27,17:00:00,2,16,20161227172,No Category,No Event,No Venue/Location,0,29.83676529,15.38946342
27/12/16 18:00,2016-12-27,18:00:00,2,16,20161227182,No Category,No Event,No Venue/Location,0,29.83676529,15.38946342
27/12/16 19:00,2016-12-27,19:00:00,2,17,20161227192,No Category,No Event,No Venue/Location,0,29.83676529,15.38946342
27/12/16 20:00,2016-12-27,20:00:00,2,16,20161227202,No Category,No Event,No Venue/Location,0,29.83676529,15.38946342
27/12/16 21:00,2016-12-27,21:00:00,2,15,20161227212,No Category,No Event,No Venue/Location,0,29.83676529,15.38946342
27/12/16 22:00,2016-12-27,22:00:00,2,18,20161227222,No Category,No Event,No Venue/Location,0,29.83676529,15.38946342
27/12/16 23:00,2016-12-27,23:00:00,2,13,20161227232,No Category,No Event,No Venue/Location,0,29.83676529,15.38946342
28/12/16 0:00,2016-12-28,00:00:00,2,10,20161228002,No Category,No Event,No Venue/Location,0,28.98635864,16.49102402
28/12/16 1:00,2016-12-28,01:00:00,2,11,20161228012,No Category,No Event,No Venue/Location,0,28.98635864,16.49102402
28/12/16 2:00,2016-12-28,02:00:00,2,13,20161228022,No Category,No Event,No Venue/Location,0,28.98635864,16.49102402
28/12/16 3:00,2016-12-28,03:00:00,2,8,20161228032,No Category,No Event,No Venue/Location,0,28.98635864,16.49102402
28/12/16 4:00,2016-12-28,04:00:00,2,10,20161228042,No Category,No Event,No Venue/Location,0,28.98635864,16.49102402
28/12/16 5:00,2016-12-28,05:00:00,2,9,20161228052,No Category,No Event,No Venue/Location,0,28.98635864,16.49102402
28/12/16 6:00,2016-12-28,06:00:00,2,8,20161228062,No Category,No Event,No Venue/Location,0,28.98635864,16.49102402
28/12/16 7:00,2016-12-28,07:00:00,2,9,20161228072,No Category,No Event,No Venue/Location,0,28.98635864,16.49102402
28/12/16 8:00,2016-12-28,08:00:00,2,9,20161228082,No Category,No Event,No Venue/Location,0,28.98635864,16.49102402
28/12/16 9:00,2016-12-28,09:00:00,2,8,20161228092,No Category,No Event,No Venue/Location,0,28.98635864,16.49102402
28/12/16 10:00,2016-12-28,10:00:00,2,13,20161228102,No Category,No Event,No Venue/Location,0,28.98635864,16.49102402
28/12/16 11:00,2016-12-28,11:00:00,2,13,20161228112,No Category,No Event,No Venue/Location,0,28.98635864,16.49102402
28/12/16 12:00,2016-12-28,12:00:00,2,14,20161228122,No Category,No Event,No Venue/Location,0,28.98635864,16.49102402
28/12/16 13:00,2016-12-28,13:00:00,2,12,20161228132,No Category,No Event,No Venue/Location,0,28.98635864,16.49102402
28/12/16 14:00,2016-12-28,14:00:00,2,12,20161228142,No Category,No Event,No Venue/Location,0,28.98635864,16.49102402
28/12/16 15:00,2016-12-28,15:00:00,2,13,20161228152,No Category,No Event,No Venue/Location,0,28.98635864,16.49102402
28/12/16 16:00,2016-12-28,16:00:00,2,15,20161228162,No Category,No Event,No Venue/Location,0,28.98635864,16.49102402
28/12/16 17:00,2016-12-28,17:00:00,2,15,20161228172,No Category,No Event,No Venue/Location,0,28.98635864,16.49102402
28/12/16 18:00,2016-12-28,18:00:00,2,19,20161228182,No Category,No Event,No Venue/Location,0,28.98635864,16.49102402
28/12/16 19:00,2016-12-28,19:00:00,2,18,20161228192,No Category,No Event,No Venue/Location,0,28.98635864,16.49102402
28/12/16 20:00,2016-12-28,20:00:00,2,17,20161228202,No Category,No Event,No Venue/Location,0,28.98635864,16.49102402
28/12/16 21:00,2016-12-28,21:00:00,2,15,20161228212,No Category,No Event,No Venue/Location,0,28.98635864,16.49102402
28/12/16 22:00,2016-12-28,22:00:00,2,14,20161228222,No Category,No Event,No Venue/Location,0,28.98635864,16.49102402
28/12/16 23:00,2016-12-28,23:00:00,2,17,20161228232,No Category,No Event,No Venue/Location,0,28.98635864,16.49102402
29/12/16 0:00,2016-12-29,00:00:00,2,15,20161229002,No Category,No Event,No Venue/Location,0,28.60446358,15.45192146
29/12/16 1:00,2016-12-29,01:00:00,2,11,20161229012,No Category,No Event,No Venue/Location,0,28.60446358,15.45192146
29/12/16 2:00,2016-12-29,02:00:00,2,14,20161229022,No Category,No Event,No Venue/Location,0,28.60446358,15.45192146
29/12/16 3:00,2016-12-29,03:00:00,2,12,20161229032,No Category,No Event,No Venue/Location,0,28.60446358,15.45192146
29/12/16 4:00,2016-12-29,04:00:00,2,11,20161229042,No Category,No Event,No Venue/Location,0,28.60446358,15.45192146
29/12/16 5:00,2016-12-29,05:00:00,2,11,20161229052,No Category,No Event,No Venue/Location,0,28.60446358,15.45192146
29/12/16 6:00,2016-12-29,06:00:00,2,7,20161229062,No Category,No Event,No Venue/Location,0,28.60446358,15.45192146
29/12/16 7:00,2016-12-29,07:00:00,2,9,20161229072,No Category,No Event,No Venue/Location,0,28.60446358,15.45192146
29/12/16 8:00,2016-12-29,08:00:00,2,11,20161229082,No Category,No Event,No Venue/Location,0,28.60446358,15.45192146
29/12/16 9:00,2016-12-29,09:00:00,2,11,20161229092,No Category,No Event,No Venue/Location,0,28.60446358,15.45192146
29/12/16 10:00,2016-12-29,10:00:00,2,17,20161229102,No Category,No Event,No Venue/Location,0,28.60446358,15.45192146
29/12/16 11:00,2016-12-29,11:00:00,2,12,20161229112,No Category,No Event,No Venue/Location,0,28.60446358,15.45192146
29/12/16 12:00,2016-12-29,12:00:00,2,15,20161229122,No Category,No Event,No Venue/Location,0,28.60446358,15.45192146
29/12/16 13:00,2016-12-29,13:00:00,2,14,20161229132,No Category,No Event,No Venue/Location,0,28.60446358,15.45192146
29/12/16 14:00,2016-12-29,14:00:00,2,13,20161229142,No Category,No Event,No Venue/Location,0,28.60446358,15.45192146
29/12/16 15:00,2016-12-29,15:00:00,2,20,20161229152,No Category,No Event,No Venue/Location,0,28.60446358,15.45192146
29/12/16 16:00,2016-12-29,16:00:00,2,14,20161229162,No Category,No Event,No Venue/Location,0,28.60446358,15.45192146
29/12/16 17:00,2016-12-29,17:00:00,2,13,20161229172,No Category,No Event,No Venue/Location,0,28.60446358,15.45192146
29/12/16 18:00,2016-12-29,18:00:00,2,17,20161229182,No Category,No Event,No Venue/Location,0,28.60446358,15.45192146
29/12/16 19:00,2016-12-29,19:00:00,2,17,20161229192,No Category,No Event,No Venue/Location,0,28.60446358,15.45192146
29/12/16 20:00,2016-12-29,20:00:00,2,17,20161229202,No Category,No Event,No Venue/Location,0,28.60446358,15.45192146
29/12/16 21:00,2016-12-29,21:00:00,2,14,20161229212,No Category,No Event,No Venue/Location,0,28.60446358,15.45192146
29/12/16 22:00,2016-12-29,22:00:00,2,14,20161229222,No Category,No Event,No Venue/Location,0,28.60446358,15.45192146
29/12/16 23:00,2016-12-29,23:00:00,2,10,20161229232,No Category,No Event,No Venue/Location,0,28.60446358,15.45192146
30/12/16 0:00,2016-12-30,00:00:00,2,12,20161230002,No Category,No Event,No Venue/Location,0,27.75661278,14.8946476
30/12/16 1:00,2016-12-30,01:00:00,2,14,20161230012,No Category,No Event,No Venue/Location,0,27.75661278,14.8946476
30/12/16 2:00,2016-12-30,02:00:00,2,12,20161230022,No Category,No Event,No Venue/Location,0,27.75661278,14.8946476
30/12/16 3:00,2016-12-30,03:00:00,2,8,20161230032,No Category,No Event,No Venue/Location,0,27.75661278,14.8946476
30/12/16 4:00,2016-12-30,04:00:00,2,8,20161230042,No Category,No Event,No Venue/Location,0,27.75661278,14.8946476
30/12/16 5:00,2016-12-30,05:00:00,2,6,20161230052,No Category,No Event,No Venue/Location,0,27.75661278,14.8946476
30/12/16 6:00,2016-12-30,06:00:00,2,5,20161230062,No Category,No Event,No Venue/Location,0,27.75661278,14.8946476
30/12/16 7:00,2016-12-30,07:00:00,2,10,20161230072,No Category,No Event,No Venue/Location,0,27.75661278,14.8946476
30/12/16 8:00,2016-12-30,08:00:00,2,10,20161230082,No Category,No Event,No Venue/Location,0,27.75661278,14.8946476
30/12/16 9:00,2016-12-30,09:00:00,2,12,20161230092,No Category,No Event,No Venue/Location,0,27.75661278,14.8946476
30/12/16 10:00,2016-12-30,10:00:00,2,9,20161230102,No Category,No Event,No Venue/Location,0,27.75661278,14.8946476
30/12/16 11:00,2016-12-30,11:00:00,2,12,20161230112,No Category,No Event,No Venue/Location,0,27.75661278,14.8946476
30/12/16 12:00,2016-12-30,12:00:00,2,13,20161230122,No Category,No Event,No Venue/Location,0,27.75661278,14.8946476
30/12/16 13:00,2016-12-30,13:00:00,2,13,20161230132,No Category,No Event,No Venue/Location,0,27.75661278,14.8946476
30/12/16 14:00,2016-12-30,14:00:00,2,14,20161230142,No Category,No Event,No Venue/Location,0,27.75661278,14.8946476
30/12/16 15:00,2016-12-30,15:00:00,2,15,20161230152,No Category,No Event,No Venue/Location,0,27.75661278,14.8946476
30/12/16 16:00,2016-12-30,16:00:00,2,14,20161230162,No Category,No Event,No Venue/Location,0,27.75661278,14.8946476
30/12/16 17:00,2016-12-30,17:00:00,2,15,20161230172,No Category,No Event,No Venue/Location,0,27.75661278,14.8946476
30/12/16 18:00,2016-12-30,18:00:00,2,10,20161230182,No Category,No Event,No Venue/Location,0,27.75661278,14.8946476
30/12/16 19:00,2016-12-30,19:00:00,2,10,20161230192,No Category,No Event,No Venue/Location,0,27.75661278,14.8946476
30/12/16 20:00,2016-12-30,20:00:00,2,11,20161230202,No Category,No Event,No Venue/Location,0,27.75661278,14.8946476
30/12/16 21:00,2016-12-30,21:00:00,2,10,20161230212,No Category,No Event,No Venue/Location,0,27.75661278,14.8946476
30/12/16 22:00,2016-12-30,22:00:00,2,12,20161230222,No Category,No Event,No Venue/Location,0,27.75661278,14.8946476
30/12/16 23:00,2016-12-30,23:00:00,2,12,20161230232,No Category,No Event,No Venue/Location,0,27.75661278,14.8946476
31/12/16 0:00,2016-12-31,00:00:00,2,11,20161231002,No Category,No Event,No Venue/Location,0,28.28536034,14.55295467
31/12/16 1:00,2016-12-31,01:00:00,2,8,20161231012,No Category,No Event,No Venue/Location,0,28.28536034,14.55295467
31/12/16 2:00,2016-12-31,02:00:00,2,12,20161231022,No Category,No Event,No Venue/Location,0,28.28536034,14.55295467
31/12/16 3:00,2016-12-31,03:00:00,2,8,20161231032,No Category,No Event,No Venue/Location,0,28.28536034,14.55295467
31/12/16 4:00,2016-12-31,04:00:00,2,8,20161231042,No Category,No Event,No Venue/Location,0,28.28536034,14.55295467
31/12/16 5:00,2016-12-31,05:00:00,2,7,20161231052,No Category,No Event,No Venue/Location,0,28.28536034,14.55295467
31/12/16 6:00,2016-12-31,06:00:00,2,8,20161231062,No Category,No Event,No Venue/Location,0,28.28536034,14.55295467
31/12/16 7:00,2016-12-31,07:00:00,2,7,20161231072,No Category,No Event,No Venue/Location,0,28.28536034,14.55295467
31/12/16 8:00,2016-12-31,08:00:00,2,5,20161231082,No Category,No Event,No Venue/Location,0,28.28536034,14.55295467
31/12/16 9:00,2016-12-31,09:00:00,2,10,20161231092,No Category,No Event,No Venue/Location,0,28.28536034,14.55295467
31/12/16 10:00,2016-12-31,10:00:00,2,9,20161231102,No Category,No Event,No Venue/Location,0,28.28536034,14.55295467
31/12/16 11:00,2016-12-31,11:00:00,2,10,20161231112,No Category,No Event,No Venue/Location,0,28.28536034,14.55295467
31/12/16 12:00,2016-12-31,12:00:00,2,7,20161231122,No Category,No Event,No Venue/Location,0,28.28536034,14.55295467
31/12/16 13:00,2016-12-31,13:00:00,2,10,20161231132,No Category,No Event,No Venue/Location,0,28.28536034,14.55295467
31/12/16 14:00,2016-12-31,14:00:00,2,7,20161231142,No Category,No Event,No Venue/Location,0,28.28536034,14.55295467
31/12/16 15:00,2016-12-31,15:00:00,2,7,20161231152,No Category,No Event,No Venue/Location,0,28.28536034,14.55295467
31/12/16 16:00,2016-12-31,16:00:00,2,9,20161231162,No Category,No Event,No Venue/Location,0,28.28536034,14.55295467
31/12/16 17:00,2016-12-31,17:00:00,2,11,20161231172,No Category,No Event,No Venue/Location,0,28.28536034,14.55295467
31/12/16 18:00,2016-12-31,18:00:00,2,10,20161231182,No Category,No Event,No Venue/Location,0,28.28536034,14.55295467
31/12/16 19:00,2016-12-31,19:00:00,2,11,20161231192,No Category,No Event,No Venue/Location,0,28.28536034,14.55295467
31/12/16 20:00,2016-12-31,20:00:00,2,7,20161231202,No Category,No Event,No Venue/Location,0,28.28536034,14.55295467
31/12/16 21:00,2016-12-31,21:00:00,2,12,20161231212,No Category,No Event,No Venue/Location,0,28.28536034,14.55295467
31/12/16 22:00,2016-12-31,22:00:00,2,10,20161231222,No Category,No Event,No Venue/Location,0,28.28536034,14.55295467
31/12/16 23:00,2016-12-31,23:00:00,2,9,20161231232,No Category,No Event,No Venue/Location,0,28.28536034,14.55295467
01/01/17 0:00,2017-01-01,00:00:00,2,7,20170101002,No Category,No Event,No Venue/Location,0,28.63903427,13.91476345
01/01/17 1:00,2017-01-01,01:00:00,2,9,20170101012,No Category,No Event,No Venue/Location,0,28.63903427,13.91476345
01/01/17 2:00,2017-01-01,02:00:00,2,4,20170101022,No Category,No Event,No Venue/Location,0,28.63903427,13.91476345
01/01/17 3:00,2017-01-01,03:00:00,2,4,20170101032,No Category,No Event,No Venue/Location,0,28.63903427,13.91476345
01/01/17 4:00,2017-01-01,04:00:00,2,6,20170101042,No Category,No Event,No Venue/Location,0,28.63903427,13.91476345
01/01/17 5:00,2017-01-01,05:00:00,2,2,20170101052,No Category,No Event,No Venue/Location,0,28.63903427,13.91476345
01/01/17 6:00,2017-01-01,06:00:00,2,5,20170101062,No Category,No Event,No Venue/Location,0,28.63903427,13.91476345
01/01/17 7:00,2017-01-01,07:00:00,2,3,20170101072,No Category,No Event,No Venue/Location,0,28.63903427,13.91476345
01/01/17 8:00,2017-01-01,08:00:00,2,7,20170101082,No Category,No Event,No Venue/Location,0,28.63903427,13.91476345
01/01/17 9:00,2017-01-01,09:00:00,2,8,20170101092,No Category,No Event,No Venue/Location,0,28.63903427,13.91476345
01/01/17 10:00,2017-01-01,10:00:00,2,4,20170101102,No Category,No Event,No Venue/Location,0,28.63903427,13.91476345
01/01/17 11:00,2017-01-01,11:00:00,2,8,20170101112,No Category,No Event,No Venue/Location,0,28.63903427,13.91476345
01/01/17 12:00,2017-01-01,12:00:00,2,6,20170101122,No Category,No Event,No Venue/Location,0,28.63903427,13.91476345
01/01/17 13:00,2017-01-01,13:00:00,2,6,20170101132,No Category,No Event,No Venue/Location,0,28.63903427,13.91476345
01/01/17 14:00,2017-01-01,14:00:00,2,7,20170101142,No Category,No Event,No Venue/Location,0,28.63903427,13.91476345
01/01/17 15:00,2017-01-01,15:00:00,2,7,20170101152,No Category,No Event,No Venue/Location,0,28.63903427,13.91476345
01/01/17 16:00,2017-01-01,16:00:00,2,8,20170101162,No Category,No Event,No Venue/Location,0,28.63903427,13.91476345
01/01/17 17:00,2017-01-01,17:00:00,2,9,20170101172,No Category,No Event,No Venue/Location,0,28.63903427,13.91476345
01/01/17 18:00,2017-01-01,18:00:00,2,9,20170101182,No Category,No Event,No Venue/Location,0,28.63903427,13.91476345
01/01/17 19:00,2017-01-01,19:00:00,2,7,20170101192,No Category,No Event,No Venue/Location,0,28.63903427,13.91476345
01/01/17 20:00,2017-01-01,20:00:00,2,11,20170101202,No Category,No Event,No Venue/Location,0,28.63903427,13.91476345
01/01/17 21:00,2017-01-01,21:00:00,2,11,20170101212,No Category,No Event,No Venue/Location,0,28.63903427,13.91476345
01/01/17 22:00,2017-01-01,22:00:00,2,9,20170101222,No Category,No Event,No Venue/Location,0,28.63903427,13.91476345
01/01/17 23:00,2017-01-01,23:00:00,2,9,20170101232,No Category,No Event,No Venue/Location,0,28.63903427,13.91476345
02/01/17 0:00,2017-01-02,00:00:00,2,8,20170102002,No Category,No Event,No Venue/Location,0,29.35378838,14.80558205
02/01/17 1:00,2017-01-02,01:00:00,2,9,20170102012,No Category,No Event,No Venue/Location,0,29.35378838,14.80558205
02/01/17 2:00,2017-01-02,02:00:00,2,8,20170102022,No Category,No Event,No Venue/Location,0,29.35378838,14.80558205
02/01/17 3:00,2017-01-02,03:00:00,2,9,20170102032,No Category,No Event,No Venue/Location,0,29.35378838,14.80558205
02/01/17 4:00,2017-01-02,04:00:00,2,7,20170102042,No Category,No Event,No Venue/Location,0,29.35378838,14.80558205
02/01/17 5:00,2017-01-02,05:00:00,2,6,20170102052,No Category,No Event,No Venue/Location,0,29.35378838,14.80558205
02/01/17 6:00,2017-01-02,06:00:00,2,6,20170102062,No Category,No Event,No Venue/Location,0,29.35378838,14.80558205
02/01/17 7:00,2017-01-02,07:00:00,2,10,20170102072,No Category,No Event,No Venue/Location,0,29.35378838,14.80558205
02/01/17 8:00,2017-01-02,08:00:00,2,10,20170102082,No Category,No Event,No Venue/Location,0,29.35378838,14.80558205
02/01/17 9:00,2017-01-02,09:00:00,2,11,20170102092,No Category,No Event,No Venue/Location,0,29.35378838,14.80558205
02/01/17 10:00,2017-01-02,10:00:00,2,9,20170102102,No Category,No Event,No Venue/Location,0,29.35378838,14.80558205
02/01/17 11:00,2017-01-02,11:00:00,2,15,20170102112,No Category,No Event,No Venue/Location,0,29.35378838,14.80558205
02/01/17 12:00,2017-01-02,12:00:00,2,16,20170102122,No Category,No Event,No Venue/Location,0,29.35378838,14.80558205
02/01/17 13:00,2017-01-02,13:00:00,2,11,20170102132,No Category,No Event,No Venue/Location,0,29.35378838,14.80558205
02/01/17 14:00,2017-01-02,14:00:00,2,15,20170102142,No Category,No Event,No Venue/Location,0,29.35378838,14.80558205
02/01/17 15:00,2017-01-02,15:00:00,2,19,20170102152,No Category,No Event,No Venue/Location,0,29.35378838,14.80558205
02/01/17 16:00,2017-01-02,16:00:00,2,17,20170102162,No Category,No Event,No Venue/Location,0,29.35378838,14.80558205
02/01/17 17:00,2017-01-02,17:00:00,2,14,20170102172,No Category,No Event,No Venue/Location,0,29.35378838,14.80558205
02/01/17 18:00,2017-01-02,18:00:00,2,13,20170102182,No Category,No Event,No Venue/Location,0,29.35378838,14.80558205
02/01/17 19:00,2017-01-02,19:00:00,2,13,20170102192,No Category,No Event,No Venue/Location,0,29.35378838,14.80558205
02/01/17 20:00,2017-01-02,20:00:00,2,12,20170102202,No Category,No Event,No Venue/Location,0,29.35378838,14.80558205
02/01/17 21:00,2017-01-02,21:00:00,2,14,20170102212,No Category,No Event,No Venue/Location,0,29.35378838,14.80558205
02/01/17 22:00,2017-01-02,22:00:00,2,11,20170102222,No Category,No Event,No Venue/Location,0,29.35378838,14.80558205
02/01/17 23:00,2017-01-02,23:00:00,2,14,20170102232,No Category,No Event,No Venue/Location,0,29.35378838,14.80558205
03/01/17 0:00,2017-01-03,00:00:00,2,13,20170103002,No Category,No Event,No Venue/Location,0,29.22390366,15.00014877
03/01/17 1:00,2017-01-03,01:00:00,2,10,20170103012,No Category,No Event,No Venue/Location,0,29.22390366,15.00014877
03/01/17 2:00,2017-01-03,02:00:00,2,8,20170103022,No Category,No Event,No Venue/Location,0,29.22390366,15.00014877
03/01/17 3:00,2017-01-03,03:00:00,2,11,20170103032,No Category,No Event,No Venue/Location,0,29.22390366,15.00014877
03/01/17 4:00,2017-01-03,04:00:00,2,7,20170103042,No Category,No Event,No Venue/Location,0,29.22390366,15.00014877
03/01/17 5:00,2017-01-03,05:00:00,2,8,20170103052,No Category,No Event,No Venue/Location,0,29.22390366,15.00014877
03/01/17 6:00,2017-01-03,06:00:00,2,8,20170103062,No Category,No Event,No Venue/Location,0,29.22390366,15.00014877
03/01/17 7:00,2017-01-03,07:00:00,2,7,20170103072,No Category,No Event,No Venue/Location,0,29.22390366,15.00014877
03/01/17 8:00,2017-01-03,08:00:00,2,11,20170103082,No Category,No Event,No Venue/Location,0,29.22390366,15.00014877
03/01/17 9:00,2017-01-03,09:00:00,2,11,20170103092,No Category,No Event,No Venue/Location,0,29.22390366,15.00014877
03/01/17 10:00,2017-01-03,10:00:00,2,16,20170103102,No Category,No Event,No Venue/Location,0,29.22390366,15.00014877
03/01/17 11:00,2017-01-03,11:00:00,2,16,20170103112,No Category,No Event,No Venue/Location,0,29.22390366,15.00014877
03/01/17 12:00,2017-01-03,12:00:00,2,16,20170103122,No Category,No Event,No Venue/Location,0,29.22390366,15.00014877
03/01/17 13:00,2017-01-03,13:00:00,2,13,20170103132,No Category,No Event,No Venue/Location,0,29.22390366,15.00014877
03/01/17 14:00,2017-01-03,14:00:00,2,19,20170103142,No Category,No Event,No Venue/Location,0,29.22390366,15.00014877
03/01/17 15:00,2017-01-03,15:00:00,2,19,20170103152,No Category,No Event,No Venue/Location,0,29.22390366,15.00014877
03/01/17 16:00,2017-01-03,16:00:00,2,22,20170103162,No Category,No Event,No Venue/Location,0,29.22390366,15.00014877
03/01/17 17:00,2017-01-03,17:00:00,2,20,20170103172,No Category,No Event,No Venue/Location,0,29.22390366,15.00014877
03/01/17 18:00,2017-01-03,18:00:00,2,16,20170103182,No Category,No Event,No Venue/Location,0,29.22390366,15.00014877
03/01/17 19:00,2017-01-03,19:00:00,2,19,20170103192,No Category,No Event,No Venue/Location,0,29.22390366,15.00014877
03/01/17 20:00,2017-01-03,20:00:00,2,20,20170103202,No Category,No Event,No Venue/Location,0,29.22390366,15.00014877
03/01/17 21:00,2017-01-03,21:00:00,2,19,20170103212,No Category,No Event,No Venue/Location,0,29.22390366,15.00014877
03/01/17 22:00,2017-01-03,22:00:00,2,20,20170103222,No Category,No Event,No Venue/Location,0,29.22390366,15.00014877
03/01/17 23:00,2017-01-03,23:00:00,2,16,20170103232,No Category,No Event,No Venue/Location,0,29.22390366,15.00014877
04/01/17 0:00,2017-01-04,00:00:00,2,13,20170104002,No Category,No Event,No Venue/Location,0,29.19133759,14.46517277
04/01/17 1:00,2017-01-04,01:00:00,2,11,20170104012,No Category,No Event,No Venue/Location,0,29.19133759,14.46517277
04/01/17 2:00,2017-01-04,02:00:00,2,11,20170104022,No Category,No Event,No Venue/Location,0,29.19133759,14.46517277
04/01/17 3:00,2017-01-04,03:00:00,2,14,20170104032,No Category,No Event,No Venue/Location,0,29.19133759,14.46517277
04/01/17 4:00,2017-01-04,04:00:00,2,12,20170104042,No Category,No Event,No Venue/Location,0,29.19133759,14.46517277
04/01/17 5:00,2017-01-04,05:00:00,2,9,20170104052,No Category,No Event,No Venue/Location,0,29.19133759,14.46517277
04/01/17 6:00,2017-01-04,06:00:00,2,10,20170104062,No Category,No Event,No Venue/Location,0,29.19133759,14.46517277
04/01/17 7:00,2017-01-04,07:00:00,2,9,20170104072,No Category,No Event,No Venue/Location,0,29.19133759,14.46517277
04/01/17 8:00,2017-01-04,08:00:00,2,10,20170104082,No Category,No Event,No Venue/Location,0,29.19133759,14.46517277
04/01/17 9:00,2017-01-04,09:00:00,2,14,20170104092,No Category,No Event,No Venue/Location,0,29.19133759,14.46517277
04/01/17 10:00,2017-01-04,10:00:00,2,13,20170104102,No Category,No Event,No Venue/Location,0,29.19133759,14.46517277
04/01/17 11:00,2017-01-04,11:00:00,2,18,20170104112,No Category,No Event,No Venue/Location,0,29.19133759,14.46517277
04/01/17 12:00,2017-01-04,12:00:00,2,17,20170104122,No Category,No Event,No Venue/Location,0,29.19133759,14.46517277
04/01/17 13:00,2017-01-04,13:00:00,2,13,20170104132,No Category,No Event,No Venue/Location,0,29.19133759,14.46517277
04/01/17 14:00,2017-01-04,14:00:00,2,22,20170104142,No Category,No Event,No Venue/Location,0,29.19133759,14.46517277
04/01/17 15:00,2017-01-04,15:00:00,2,22,20170104152,No Category,No Event,No Venue/Location,0,29.19133759,14.46517277
04/01/17 16:00,2017-01-04,16:00:00,2,22,20170104162,No Category,No Event,No Venue/Location,0,29.19133759,14.46517277
04/01/17 17:00,2017-01-04,17:00:00,2,17,20170104172,No Category,No Event,No Venue/Location,0,29.19133759,14.46517277
04/01/17 18:00,2017-01-04,18:00:00,2,21,20170104182,No Category,No Event,No Venue/Location,0,29.19133759,14.46517277
04/01/17 19:00,2017-01-04,19:00:00,2,19,20170104192,No Category,No Event,No Venue/Location,0,29.19133759,14.46517277
04/01/17 20:00,2017-01-04,20:00:00,2,16,20170104202,No Category,No Event,No Venue/Location,0,29.19133759,14.46517277
04/01/17 21:00,2017-01-04,21:00:00,2,18,20170104212,No Category,No Event,No Venue/Location,0,29.19133759,14.46517277
04/01/17 22:00,2017-01-04,22:00:00,2,19,20170104222,No Category,No Event,No Venue/Location,0,29.19133759,14.46517277
04/01/17 23:00,2017-01-04,23:00:00,2,17,20170104232,No Category,No Event,No Venue/Location,0,29.19133759,14.46517277
05/01/17 0:00,2017-01-05,00:00:00,2,16,20170105002,No Category,No Event,No Venue/Location,0,28.95307541,14.85296059
