Junction,time_obj,Vehicles,Rain,Temp Max,Temp Min,Event Name,TimeStamp,hour,day_of_week,month,is_weekend,is_special_event,vehicles_lag_1,vehicles_lag_2,vehicles_lag_3,Vehicles_scaled,Rain_scaled,Temp Max_scaled,Temp Min_scaled
2,2016-06-21 00:00:00,14,0.403173149,28.65517998,20.70973015,World Music Day,00:00:00,0,1,6,0,1,15.0,14.0,13.0,-0.4244300423586622,-0.2607410850973562,-0.8609261279241069,0.31494164128276125
2,2016-06-21 01:00:00,13,0.403173149,28.65517998,20.70973015,World Music Day,01:00:00,1,1,6,0,1,14.0,15.0,14.0,-0.4726159185457396,-0.2607410850973562,-0.8609261279241069,0.31494164128276125
2,2016-06-21 02:00:00,13,0.403173149,28.65517998,20.70973015,World Music Day,02:00:00,2,1,6,0,1,13.0,14.0,15.0,-0.4726159185457396,-0.2607410850973562,-0.8609261279241069,0.31494164128276125
2,2016-06-21 03:00:00,10,0.403173149,28.65517998,20.70973015,World Music Day,03:00:00,3,1,6,0,1,13.0,13.0,14.0,-0.6171735471069717,-0.2607410850973562,-0.8609261279241069,0.31494164128276125
2,2016-06-21 04:00:00,6,0.403173149,28.65517998,20.70973015,World Music Day,04:00:00,4,1,6,0,1,10.0,13.0,13.0,-0.8099170518552811,-0.2607410850973562,-0.8609261279241069,0.31494164128276125
2,2016-06-21 05:00:00,5,0.403173149,28.65517998,20.70973015,World Music Day,05:00:00,5,1,6,0,1,6.0,10.0,13.0,-0.8581029280423584,-0.2607410850973562,-0.8609261279241069,0.31494164128276125
2,2016-06-21 06:00:00,9,0.403173149,28.65517998,20.70973015,World Music Day,06:00:00,6,1,6,0,1,5.0,6.0,10.0,-0.665359423294049,-0.2607410850973562,-0.8609261279241069,0.31494164128276125
2,2016-06-21 07:00:00,10,0.403173149,28.65517998,20.70973015,World Music Day,07:00:00,7,1,6,0,1,9.0,5.0,6.0,-0.6171735471069717,-0.2607410850973562,-0.8609261279241069,0.31494164128276125
2,2016-06-21 08:00:00,8,0.403173149,28.65517998,20.70973015,World Music Day,08:00:00,8,1,6,0,1,10.0,9.0,5.0,-0.7135452994811263,-0.2607410850973562,-0.8609261279241069,0.31494164128276125
2,2016-06-21 09:00:00,10,0.403173149,28.65517998,20.70973015,World Music Day,09:00:00,9,1,6,0,1,8.0,10.0,9.0,-0.6171735471069717,-0.2607410850973562,-0.8609261279241069,0.31494164128276125
2,2016-06-21 10:00:00,14,0.403173149,28.65517998,20.70973015,World Music Day,10:00:00,10,1,6,0,1,10.0,8.0,10.0,-0.4244300423586622,-0.2607410850973562,-0.8609261279241069,0.31494164128276125
2,2016-06-21 11:00:00,16,0.403173149,28.65517998,20.70973015,World Music Day,11:00:00,11,1,6,0,1,14.0,10.0,8.0,-0.3280582899845075,-0.2607410850973562,-0.8609261279241069,0.31494164128276125
2,2016-06-21 12:00:00,16,0.403173149,28.65517998,20.70973015,World Music Day,12:00:00,12,1,6,0,1,16.0,14.0,10.0,-0.3280582899845075,-0.2607410850973562,-0.8609261279241069,0.31494164128276125
2,2016-06-21 13:00:00,14,0.403173149,28.65517998,20.70973015,World Music Day,13:00:00,13,1,6,0,1,16.0,16.0,14.0,-0.4244300423586622,-0.2607410850973562,-0.8609261279241069,0.31494164128276125
2,2016-06-21 14:00:00,18,0.403173149,28.65517998,20.70973015,World Music Day,14:00:00,14,1,6,0,1,14.0,16.0,16.0,-0.23168653761035277,-0.2607410850973562,-0.8609261279241069,0.31494164128276125
2,2016-06-21 15:00:00,20,0.403173149,28.65517998,20.70973015,World Music Day,15:00:00,15,1,6,0,1,18.0,14.0,16.0,-0.13531478523619803,-0.2607410850973562,-0.8609261279241069,0.31494164128276125
2,2016-06-21 16:00:00,18,0.403173149,28.65517998,20.70973015,World Music Day,16:00:00,16,1,6,0,1,20.0,18.0,14.0,-0.23168653761035277,-0.2607410850973562,-0.8609261279241069,0.31494164128276125
2,2016-06-21 17:00:00,17,0.403173149,28.65517998,20.70973015,World Music Day,17:00:00,17,1,6,0,1,18.0,20.0,18.0,-0.2798724137974301,-0.2607410850973562,-0.8609261279241069,0.31494164128276125
2,2016-06-21 18:00:00,15,0.403173149,28.65517998,20.70973015,World Music Day,18:00:00,18,1,6,0,1,17.0,18.0,20.0,-0.37624416617158485,-0.2607410850973562,-0.8609261279241069,0.31494164128276125
2,2016-06-21 19:00:00,20,0.403173149,28.65517998,20.70973015,World Music Day,19:00:00,19,1,6,0,1,15.0,17.0,18.0,-0.13531478523619803,-0.2607410850973562,-0.8609261279241069,0.31494164128276125
2,2016-06-21 20:00:00,15,0.403173149,28.65517998,20.70973015,World Music Day,20:00:00,20,1,6,0,1,20.0,15.0,17.0,-0.37624416617158485,-0.2607410850973562,-0.8609261279241069,0.31494164128276125
2,2016-06-21 21:00:00,18,0.403173149,28.65517998,20.70973015,World Music Day,21:00:00,21,1,6,0,1,15.0,20.0,15.0,-0.23168653761035277,-0.2607410850973562,-0.8609261279241069,0.31494164128276125
2,2016-06-21 22:00:00,15,0.403173149,28.65517998,20.70973015,World Music Day,22:00:00,22,1,6,0,1,18.0,15.0,20.0,-0.37624416617158485,-0.2607410850973562,-0.8609261279241069,0.31494164128276125
2,2016-06-21 23:00:00,13,0.403173149,28.65517998,20.70973015,World Music Day,23:00:00,23,1,6,0,1,15.0,18.0,15.0,-0.4726159185457396,-0.2607410850973562,-0.8609261279241069,0.31494164128276125
2,2016-06-22 00:00:00,16,13.8048172,29.25718117,20.05830765,No Event,00:00:00,0,2,6,0,0,13.0,15.0,18.0,-0.3280582899845075,1.751541242389418,-0.6779926002652583,0.07229100849514926
2,2016-06-22 01:00:00,10,13.8048172,29.25718117,20.05830765,No Event,01:00:00,1,2,6,0,0,16.0,13.0,15.0,-0.6171735471069717,1.751541242389418,-0.6779926002652583,0.07229100849514926
2,2016-06-22 02:00:00,12,13.8048172,29.25718117,20.05830765,No Event,02:00:00,2,2,6,0,0,10.0,16.0,13.0,-0.520801794732817,1.751541242389418,-0.6779926002652583,0.07229100849514926
2,2016-06-22 03:00:00,8,13.8048172,29.25718117,20.05830765,No Event,03:00:00,3,2,6,0,0,12.0,10.0,16.0,-0.7135452994811263,1.751541242389418,-0.6779926002652583,0.07229100849514926
2,2016-06-22 04:00:00,7,13.8048172,29.25718117,20.05830765,No Event,04:00:00,4,2,6,0,0,8.0,12.0,10.0,-0.7617311756682037,1.751541242389418,-0.6779926002652583,0.07229100849514926
2,2016-06-22 05:00:00,8,13.8048172,29.25718117,20.05830765,No Event,05:00:00,5,2,6,0,0,7.0,8.0,12.0,-0.7135452994811263,1.751541242389418,-0.6779926002652583,0.07229100849514926
2,2016-06-22 06:00:00,9,13.8048172,29.25718117,20.05830765,No Event,06:00:00,6,2,6,0,0,8.0,7.0,8.0,-0.665359423294049,1.751541242389418,-0.6779926002652583,0.07229100849514926
2,2016-06-22 07:00:00,9,13.8048172,29.25718117,20.05830765,No Event,07:00:00,7,2,6,0,0,9.0,8.0,7.0,-0.665359423294049,1.751541242389418,-0.6779926002652583,0.07229100849514926
2,2016-06-22 08:00:00,12,13.8048172,29.25718117,20.05830765,No Event,08:00:00,8,2,6,0,0,9.0,9.0,8.0,-0.520801794732817,1.751541242389418,-0.6779926002652583,0.07229100849514926
2,2016-06-22 09:00:00,14,13.8048172,29.25718117,20.05830765,No Event,09:00:00,9,2,6,0,0,12.0,9.0,9.0,-0.4244300423586622,1.751541242389418,-0.6779926002652583,0.07229100849514926
2,2016-06-22 10:00:00,10,13.8048172,29.25718117,20.05830765,No Event,10:00:00,10,2,6,0,0,14.0,12.0,9.0,-0.6171735471069717,1.751541242389418,-0.6779926002652583,0.07229100849514926
2,2016-06-22 11:00:00,13,13.8048172,29.25718117,20.05830765,No Event,11:00:00,11,2,6,0,0,10.0,14.0,12.0,-0.4726159185457396,1.751541242389418,-0.6779926002652583,0.07229100849514926
2,2016-06-22 12:00:00,14,13.8048172,29.25718117,20.05830765,No Event,12:00:00,12,2,6,0,0,13.0,10.0,14.0,-0.4244300423586622,1.751541242389418,-0.6779926002652583,0.07229100849514926
2,2016-06-22 13:00:00,14,13.8048172,29.25718117,20.05830765,No Event,13:00:00,13,2,6,0,0,14.0,13.0,10.0,-0.4244300423586622,1.751541242389418,-0.6779926002652583,0.07229100849514926
2,2016-06-22 14:00:00,18,13.8048172,29.25718117,20.05830765,No Event,14:00:00,14,2,6,0,0,14.0,14.0,13.0,-0.23168653761035277,1.751541242389418,-0.6779926002652583,0.07229100849514926
2,2016-06-22 15:00:00,18,13.8048172,29.25718117,20.05830765,No Event,15:00:00,15,2,6,0,0,18.0,14.0,14.0,-0.23168653761035277,1.751541242389418,-0.6779926002652583,0.07229100849514926
2,2016-06-22 16:00:00,12,13.8048172,29.25718117,20.05830765,No Event,16:00:00,16,2,6,0,0,18.0,18.0,14.0,-0.520801794732817,1.751541242389418,-0.6779926002652583,0.07229100849514926
2,2016-06-22 17:00:00,16,13.8048172,29.25718117,20.05830765,No Event,17:00:00,17,2,6,0,0,12.0,18.0,18.0,-0.3280582899845075,1.751541242389418,-0.6779926002652583,0.07229100849514926
2,2016-06-22 18:00:00,17,13.8048172,29.25718117,20.05830765,No Event,18:00:00,18,2,6,0,0,16.0,12.0,18.0,-0.2798724137974301,1.751541242389418,-0.6779926002652583,0.07229100849514926
2,2016-06-22 19:00:00,18,13.8048172,29.25718117,20.05830765,No Event,19:00:00,19,2,6,0,0,17.0,16.0,12.0,-0.23168653761035277,1.751541242389418,-0.6779926002652583,0.07229100849514926
2,2016-06-22 20:00:00,19,13.8048172,29.25718117,20.05830765,No Event,20:00:00,20,2,6,0,0,18.0,17.0,16.0,-0.1835006614232754,1.751541242389418,-0.6779926002652583,0.07229100849514926
2,2016-06-22 21:00:00,16,13.8048172,29.25718117,20.05830765,No Event,21:00:00,21,2,6,0,0,19.0,18.0,17.0,-0.3280582899845075,1.751541242389418,-0.6779926002652583,0.07229100849514926
2,2016-06-22 22:00:00,11,13.8048172,29.25718117,20.05830765,No Event,22:00:00,22,2,6,0,0,16.0,19.0,18.0,-0.5689876709198943,1.751541242389418,-0.6779926002652583,0.07229100849514926
2,2016-06-22 23:00:00,11,13.8048172,29.25718117,20.05830765,No Event,23:00:00,23,2,6,0,0,11.0,16.0,19.0,-0.5689876709198943,1.751541242389418,-0.6779926002652583,0.07229100849514926
2,2016-06-23 00:00:00,14,3.202723265,27.48536301,19.7664032,No Event,00:00:00,0,3,6,0,0,11.0,11.0,16.0,-0.4244300423586622,0.15961668607624774,-1.2164050681522578,-0.03644149538063045
2,2016-06-23 01:00:00,14,3.202723265,27.48536301,19.7664032,No Event,01:00:00,1,3,6,0,0,14.0,11.0,11.0,-0.4244300423586622,0.15961668607624774,-1.2164050681522578,-0.03644149538063045
2,2016-06-23 02:00:00,12,3.202723265,27.48536301,19.7664032,No Event,02:00:00,2,3,6,0,0,14.0,14.0,11.0,-0.520801794732817,0.15961668607624774,-1.2164050681522578,-0.03644149538063045
2,2016-06-23 03:00:00,9,3.202723265,27.48536301,19.7664032,No Event,03:00:00,3,3,6,0,0,12.0,14.0,14.0,-0.665359423294049,0.15961668607624774,-1.2164050681522578,-0.03644149538063045
2,2016-06-23 04:00:00,6,3.202723265,27.48536301,19.7664032,No Event,04:00:00,4,3,6,0,0,9.0,12.0,14.0,-0.8099170518552811,0.15961668607624774,-1.2164050681522578,-0.03644149538063045
2,2016-06-23 05:00:00,6,3.202723265,27.48536301,19.7664032,No Event,05:00:00,5,3,6,0,0,6.0,9.0,12.0,-0.8099170518552811,0.15961668607624774,-1.2164050681522578,-0.03644149538063045
2,2016-06-23 06:00:00,8,3.202723265,27.48536301,19.7664032,No Event,06:00:00,6,3,6,0,0,6.0,6.0,9.0,-0.7135452994811263,0.15961668607624774,-1.2164050681522578,-0.03644149538063045
2,2016-06-23 07:00:00,8,3.202723265,27.48536301,19.7664032,No Event,07:00:00,7,3,6,0,0,8.0,6.0,6.0,-0.7135452994811263,0.15961668607624774,-1.2164050681522578,-0.03644149538063045
2,2016-06-23 08:00:00,6,3.202723265,27.48536301,19.7664032,No Event,08:00:00,8,3,6,0,0,8.0,8.0,6.0,-0.8099170518552811,0.15961668607624774,-1.2164050681522578,-0.03644149538063045
2,2016-06-23 09:00:00,12,3.202723265,27.48536301,19.7664032,No Event,09:00:00,9,3,6,0,0,6.0,8.0,8.0,-0.520801794732817,0.15961668607624774,-1.2164050681522578,-0.03644149538063045
2,2016-06-23 10:00:00,12,3.202723265,27.48536301,19.7664032,No Event,10:00:00,10,3,6,0,0,12.0,6.0,8.0,-0.520801794732817,0.15961668607624774,-1.2164050681522578,-0.03644149538063045
2,2016-06-23 11:00:00,13,3.202723265,27.48536301,19.7664032,No Event,11:00:00,11,3,6,0,0,12.0,12.0,6.0,-0.4726159185457396,0.15961668607624774,-1.2164050681522578,-0.03644149538063045
2,2016-06-23 12:00:00,15,3.202723265,27.48536301,19.7664032,No Event,12:00:00,12,3,6,0,0,13.0,12.0,12.0,-0.37624416617158485,0.15961668607624774,-1.2164050681522578,-0.03644149538063045
2,2016-06-23 13:00:00,12,3.202723265,27.48536301,19.7664032,No Event,13:00:00,13,3,6,0,0,15.0,13.0,12.0,-0.520801794732817,0.15961668607624774,-1.2164050681522578,-0.03644149538063045
2,2016-06-23 14:00:00,16,3.202723265,27.48536301,19.7664032,No Event,14:00:00,14,3,6,0,0,12.0,15.0,13.0,-0.3280582899845075,0.15961668607624774,-1.2164050681522578,-0.03644149538063045
2,2016-06-23 15:00:00,20,3.202723265,27.48536301,19.7664032,No Event,15:00:00,15,3,6,0,0,16.0,12.0,15.0,-0.13531478523619803,0.15961668607624774,-1.2164050681522578,-0.03644149538063045
2,2016-06-23 16:00:00,16,3.202723265,27.48536301,19.7664032,No Event,16:00:00,16,3,6,0,0,20.0,16.0,12.0,-0.3280582899845075,0.15961668607624774,-1.2164050681522578,-0.03644149538063045
2,2016-06-23 17:00:00,13,3.202723265,27.48536301,19.7664032,No Event,17:00:00,17,3,6,0,0,16.0,20.0,16.0,-0.4726159185457396,0.15961668607624774,-1.2164050681522578,-0.03644149538063045
2,2016-06-23 18:00:00,16,3.202723265,27.48536301,19.7664032,No Event,18:00:00,18,3,6,0,0,13.0,16.0,20.0,-0.3280582899845075,0.15961668607624774,-1.2164050681522578,-0.03644149538063045
2,2016-06-23 19:00:00,21,3.202723265,27.48536301,19.7664032,No Event,19:00:00,19,3,6,0,0,16.0,13.0,16.0,-0.08712890904912067,0.15961668607624774,-1.2164050681522578,-0.03644149538063045
2,2016-06-23 20:00:00,15,3.202723265,27.48536301,19.7664032,No Event,20:00:00,20,3,6,0,0,21.0,16.0,13.0,-0.37624416617158485,0.15961668607624774,-1.2164050681522578,-0.03644149538063045
2,2016-06-23 21:00:00,17,3.202723265,27.48536301,19.7664032,No Event,21:00:00,21,3,6,0,0,15.0,21.0,16.0,-0.2798724137974301,0.15961668607624774,-1.2164050681522578,-0.03644149538063045
2,2016-06-23 22:00:00,16,3.202723265,27.48536301,19.7664032,No Event,22:00:00,22,3,6,0,0,17.0,15.0,21.0,-0.3280582899845075,0.15961668607624774,-1.2164050681522578,-0.03644149538063045
2,2016-06-23 23:00:00,14,3.202723265,27.48536301,19.7664032,No Event,23:00:00,23,3,6,0,0,16.0,17.0,15.0,-0.4244300423586622,0.15961668607624774,-1.2164050681522578,-0.03644149538063045
2,2016-06-24 00:00:00,17,0.0,28.18827438,19.7417984,No Event,00:00:00,0,4,6,0,0,14.0,16.0,17.0,-0.2798724137974301,-0.32127829975269956,-1.0028073898061167,-0.045606622912473985
2,2016-06-24 01:00:00,11,0.0,28.18827438,19.7417984,No Event,01:00:00,1,4,6,0,0,17.0,14.0,16.0,-0.5689876709198943,-0.32127829975269956,-1.0028073898061167,-0.045606622912473985
2,2016-06-24 02:00:00,12,0.0,28.18827438,19.7417984,No Event,02:00:00,2,4,6,0,0,11.0,17.0,14.0,-0.520801794732817,-0.32127829975269956,-1.0028073898061167,-0.045606622912473985
2,2016-06-24 03:00:00,10,0.0,28.18827438,19.7417984,No Event,03:00:00,3,4,6,0,0,12.0,11.0,17.0,-0.6171735471069717,-0.32127829975269956,-1.0028073898061167,-0.045606622912473985
2,2016-06-24 04:00:00,8,0.0,28.18827438,19.7417984,No Event,04:00:00,4,4,6,0,0,10.0,12.0,11.0,-0.7135452994811263,-0.32127829975269956,-1.0028073898061167,-0.045606622912473985
2,2016-06-24 05:00:00,10,0.0,28.18827438,19.7417984,No Event,05:00:00,5,4,6,0,0,8.0,10.0,12.0,-0.6171735471069717,-0.32127829975269956,-1.0028073898061167,-0.045606622912473985
2,2016-06-24 06:00:00,4,0.0,28.18827438,19.7417984,No Event,06:00:00,6,4,6,0,0,10.0,8.0,10.0,-0.9062888042294358,-0.32127829975269956,-1.0028073898061167,-0.045606622912473985
2,2016-06-24 07:00:00,10,0.0,28.18827438,19.7417984,No Event,07:00:00,7,4,6,0,0,4.0,10.0,8.0,-0.6171735471069717,-0.32127829975269956,-1.0028073898061167,-0.045606622912473985
2,2016-06-24 08:00:00,6,0.0,28.18827438,19.7417984,No Event,08:00:00,8,4,6,0,0,10.0,4.0,10.0,-0.8099170518552811,-0.32127829975269956,-1.0028073898061167,-0.045606622912473985
2,2016-06-24 09:00:00,11,0.0,28.18827438,19.7417984,No Event,09:00:00,9,4,6,0,0,6.0,10.0,4.0,-0.5689876709198943,-0.32127829975269956,-1.0028073898061167,-0.045606622912473985
2,2016-06-24 10:00:00,12,0.0,28.18827438,19.7417984,No Event,10:00:00,10,4,6,0,0,11.0,6.0,10.0,-0.520801794732817,-0.32127829975269956,-1.0028073898061167,-0.045606622912473985
2,2016-06-24 11:00:00,9,0.0,28.18827438,19.7417984,No Event,11:00:00,11,4,6,0,0,12.0,11.0,6.0,-0.665359423294049,-0.32127829975269956,-1.0028073898061167,-0.045606622912473985
2,2016-06-24 12:00:00,18,0.0,28.18827438,19.7417984,No Event,12:00:00,12,4,6,0,0,9.0,12.0,11.0,-0.23168653761035277,-0.32127829975269956,-1.0028073898061167,-0.045606622912473985
2,2016-06-24 13:00:00,11,0.0,28.18827438,19.7417984,No Event,13:00:00,13,4,6,0,0,18.0,9.0,12.0,-0.5689876709198943,-0.32127829975269956,-1.0028073898061167,-0.045606622912473985
2,2016-06-24 14:00:00,19,0.0,28.18827438,19.7417984,No Event,14:00:00,14,4,6,0,0,11.0,18.0,9.0,-0.1835006614232754,-0.32127829975269956,-1.0028073898061167,-0.045606622912473985
2,2016-06-24 15:00:00,13,0.0,28.18827438,19.7417984,No Event,15:00:00,15,4,6,0,0,19.0,11.0,18.0,-0.4726159185457396,-0.32127829975269956,-1.0028073898061167,-0.045606622912473985
2,2016-06-24 16:00:00,14,0.0,28.18827438,19.7417984,No Event,16:00:00,16,4,6,0,0,13.0,19.0,11.0,-0.4244300423586622,-0.32127829975269956,-1.0028073898061167,-0.045606622912473985
2,2016-06-24 17:00:00,13,0.0,28.18827438,19.7417984,No Event,17:00:00,17,4,6,0,0,14.0,13.0,19.0,-0.4726159185457396,-0.32127829975269956,-1.0028073898061167,-0.045606622912473985
2,2016-06-24 18:00:00,16,0.0,28.18827438,19.7417984,No Event,18:00:00,18,4,6,0,0,13.0,14.0,13.0,-0.3280582899845075,-0.32127829975269956,-1.0028073898061167,-0.045606622912473985
2,2016-06-24 19:00:00,16,0.0,28.18827438,19.7417984,No Event,19:00:00,19,4,6,0,0,16.0,13.0,14.0,-0.3280582899845075,-0.32127829975269956,-1.0028073898061167,-0.045606622912473985
2,2016-06-24 20:00:00,17,0.0,28.18827438,19.7417984,No Event,20:00:00,20,4,6,0,0,16.0,16.0,13.0,-0.2798724137974301,-0.32127829975269956,-1.0028073898061167,-0.045606622912473985
2,2016-06-24 21:00:00,16,0.0,28.18827438,19.7417984,No Event,21:00:00,21,4,6,0,0,17.0,16.0,16.0,-0.3280582899845075,-0.32127829975269956,-1.0028073898061167,-0.045606622912473985
2,2016-06-24 22:00:00,13,0.0,28.18827438,19.7417984,No Event,22:00:00,22,4,6,0,0,16.0,17.0,16.0,-0.4726159185457396,-0.32127829975269956,-1.0028073898061167,-0.045606622912473985
2,2016-06-24 23:00:00,12,0.0,28.18827438,19.7417984,No Event,23:00:00,23,4,6,0,0,13.0,16.0,17.0,-0.520801794732817,-0.32127829975269956,-1.0028073898061167,-0.045606622912473985
2,2016-06-25 00:00:00,12,0.0,27.16312599,19.82719612,No Event,00:00:00,0,5,6,1,0,12.0,13.0,16.0,-0.520801794732817,-0.32127829975269956,-1.3143250653052119,-0.013796529161307513
2,2016-06-25 01:00:00,12,0.0,27.16312599,19.82719612,No Event,01:00:00,1,5,6,1,0,12.0,12.0,13.0,-0.520801794732817,-0.32127829975269956,-1.3143250653052119,-0.013796529161307513
2,2016-06-25 02:00:00,9,0.0,27.16312599,19.82719612,No Event,02:00:00,2,5,6,1,0,12.0,12.0,12.0,-0.665359423294049,-0.32127829975269956,-1.3143250653052119,-0.013796529161307513
2,2016-06-25 03:00:00,5,0.0,27.16312599,19.82719612,No Event,03:00:00,3,5,6,1,0,9.0,12.0,12.0,-0.8581029280423584,-0.32127829975269956,-1.3143250653052119,-0.013796529161307513
2,2016-06-25 04:00:00,9,0.0,27.16312599,19.82719612,No Event,04:00:00,4,5,6,1,0,5.0,9.0,12.0,-0.665359423294049,-0.32127829975269956,-1.3143250653052119,-0.013796529161307513
2,2016-06-25 05:00:00,6,0.0,27.16312599,19.82719612,No Event,05:00:00,5,5,6,1,0,9.0,5.0,9.0,-0.8099170518552811,-0.32127829975269956,-1.3143250653052119,-0.013796529161307513
2,2016-06-25 06:00:00,7,0.0,27.16312599,19.82719612,No Event,06:00:00,6,5,6,1,0,6.0,9.0,5.0,-0.7617311756682037,-0.32127829975269956,-1.3143250653052119,-0.013796529161307513
2,2016-06-25 07:00:00,5,0.0,27.16312599,19.82719612,No Event,07:00:00,7,5,6,1,0,7.0,6.0,9.0,-0.8581029280423584,-0.32127829975269956,-1.3143250653052119,-0.013796529161307513
2,2016-06-25 08:00:00,4,0.0,27.16312599,19.82719612,No Event,08:00:00,8,5,6,1,0,5.0,7.0,6.0,-0.9062888042294358,-0.32127829975269956,-1.3143250653052119,-0.013796529161307513
2,2016-06-25 09:00:00,9,0.0,27.16312599,19.82719612,No Event,09:00:00,9,5,6,1,0,4.0,5.0,7.0,-0.665359423294049,-0.32127829975269956,-1.3143250653052119,-0.013796529161307513
2,2016-06-25 10:00:00,6,0.0,27.16312599,19.82719612,No Event,10:00:00,10,5,6,1,0,9.0,4.0,5.0,-0.8099170518552811,-0.32127829975269956,-1.3143250653052119,-0.013796529161307513
2,2016-06-25 11:00:00,9,0.0,27.16312599,19.82719612,No Event,11:00:00,11,5,6,1,0,6.0,9.0,4.0,-0.665359423294049,-0.32127829975269956,-1.3143250653052119,-0.013796529161307513
2,2016-06-25 12:00:00,9,0.0,27.16312599,19.82719612,No Event,12:00:00,12,5,6,1,0,9.0,6.0,9.0,-0.665359423294049,-0.32127829975269956,-1.3143250653052119,-0.013796529161307513
2,2016-06-25 13:00:00,9,0.0,27.16312599,19.82719612,No Event,13:00:00,13,5,6,1,0,9.0,9.0,6.0,-0.665359423294049,-0.32127829975269956,-1.3143250653052119,-0.013796529161307513
2,2016-06-25 14:00:00,4,0.0,27.16312599,19.82719612,No Event,14:00:00,14,5,6,1,0,9.0,9.0,9.0,-0.9062888042294358,-0.32127829975269956,-1.3143250653052119,-0.013796529161307513
2,2016-06-25 15:00:00,5,0.0,27.16312599,19.82719612,No Event,15:00:00,15,5,6,1,0,4.0,9.0,9.0,-0.8581029280423584,-0.32127829975269956,-1.3143250653052119,-0.013796529161307513
2,2016-06-25 16:00:00,11,0.0,27.16312599,19.82719612,No Event,16:00:00,16,5,6,1,0,5.0,4.0,9.0,-0.5689876709198943,-0.32127829975269956,-1.3143250653052119,-0.013796529161307513
2,2016-06-25 17:00:00,6,0.0,27.16312599,19.82719612,No Event,17:00:00,17,5,6,1,0,11.0,5.0,4.0,-0.8099170518552811,-0.32127829975269956,-1.3143250653052119,-0.013796529161307513
2,2016-06-25 18:00:00,6,0.0,27.16312599,19.82719612,No Event,18:00:00,18,5,6,1,0,6.0,11.0,5.0,-0.8099170518552811,-0.32127829975269956,-1.3143250653052119,-0.013796529161307513
2,2016-06-25 19:00:00,11,0.0,27.16312599,19.82719612,No Event,19:00:00,19,5,6,1,0,6.0,6.0,11.0,-0.5689876709198943,-0.32127829975269956,-1.3143250653052119,-0.013796529161307513
2,2016-06-25 20:00:00,10,0.0,27.16312599,19.82719612,No Event,20:00:00,20,5,6,1,0,11.0,6.0,6.0,-0.6171735471069717,-0.32127829975269956,-1.3143250653052119,-0.013796529161307513
2,2016-06-25 21:00:00,9,0.0,27.16312599,19.82719612,No Event,21:00:00,21,5,6,1,0,10.0,11.0,6.0,-0.665359423294049,-0.32127829975269956,-1.3143250653052119,-0.013796529161307513
2,2016-06-25 22:00:00,11,0.0,27.16312599,19.82719612,No Event,22:00:00,22,5,6,1,0,9.0,10.0,11.0,-0.5689876709198943,-0.32127829975269956,-1.3143250653052119,-0.013796529161307513
2,2016-06-25 23:00:00,11,0.0,27.16312599,19.82719612,No Event,23:00:00,23,5,6,1,0,11.0,9.0,10.0,-0.5689876709198943,-0.32127829975269956,-1.3143250653052119,-0.013796529161307513
2,2016-06-26 00:00:00,11,2.044777155,28.83831215,19.85473442,No Event,00:00:00,0,6,6,1,0,11.0,11.0,9.0,-0.5689876709198943,-0.014251123311003434,-0.805276713201322,-0.0035386920112320127
2,2016-06-26 01:00:00,8,2.044777155,28.83831215,19.85473442,No Event,01:00:00,1,6,6,1,0,11.0,11.0,11.0,-0.7135452994811263,-0.014251123311003434,-0.805276713201322,-0.0035386920112320127
2,2016-06-26 02:00:00,6,2.044777155,28.83831215,19.85473442,No Event,02:00:00,2,6,6,1,0,8.0,11.0,11.0,-0.8099170518552811,-0.014251123311003434,-0.805276713201322,-0.0035386920112320127
2,2016-06-26 03:00:00,4,2.044777155,28.83831215,19.85473442,No Event,03:00:00,3,6,6,1,0,6.0,8.0,11.0,-0.9062888042294358,-0.014251123311003434,-0.805276713201322,-0.0035386920112320127
2,2016-06-26 04:00:00,5,2.044777155,28.83831215,19.85473442,No Event,04:00:00,4,6,6,1,0,4.0,6.0,8.0,-0.8581029280423584,-0.014251123311003434,-0.805276713201322,-0.0035386920112320127
2,2016-06-26 05:00:00,6,2.044777155,28.83831215,19.85473442,No Event,05:00:00,5,6,6,1,0,5.0,4.0,6.0,-0.8099170518552811,-0.014251123311003434,-0.805276713201322,-0.0035386920112320127
2,2016-06-26 06:00:00,4,2.044777155,28.83831215,19.85473442,No Event,06:00:00,6,6,6,1,0,6.0,5.0,4.0,-0.9062888042294358,-0.014251123311003434,-0.805276713201322,-0.0035386920112320127
2,2016-06-26 07:00:00,5,2.044777155,28.83831215,19.85473442,No Event,07:00:00,7,6,6,1,0,4.0,6.0,5.0,-0.8581029280423584,-0.014251123311003434,-0.805276713201322,-0.0035386920112320127
2,2016-06-26 08:00:00,5,2.044777155,28.83831215,19.85473442,No Event,08:00:00,8,6,6,1,0,5.0,4.0,6.0,-0.8581029280423584,-0.014251123311003434,-0.805276713201322,-0.0035386920112320127
2,2016-06-26 09:00:00,3,2.044777155,28.83831215,19.85473442,No Event,09:00:00,9,6,6,1,0,5.0,5.0,4.0,-0.9544746804165132,-0.014251123311003434,-0.805276713201322,-0.0035386920112320127
2,2016-06-26 10:00:00,6,2.044777155,28.83831215,19.85473442,No Event,10:00:00,10,6,6,1,0,3.0,5.0,5.0,-0.8099170518552811,-0.014251123311003434,-0.805276713201322,-0.0035386920112320127
